key,id_now,ff_x,ff_y,fw_x,fw_y,fa_x,fa_y,t_x,t_y,t_xn,t_yn,t_dir,ff_dir
112,766,0,1,0,0,2.11543724705244e-16,2.73488026507885e-15,1,0,1,0,1,3
113,766,0,1,0,0,3.27104597570099e-15,-3.16115689231083,0,1,0,1,3,3
114,766,0,1,0,0,-1.9463083723571e-16,-3.16115689231083,0,0,0,0,0,3
115,766,0,1,0,0,2.10743792820722,-5.26859482051805,0,0,0,0,0,3
116,766,0,1,0,0,-5.77948203917089e-16,-8.42377859798645e-16,0,0,0,0,0,3
117,766,0,1,0,0,-1.55704669788568e-15,-1.70173204091567e-15,0,0,0,0,0,3
118,766,0,1,0,0,-8.42975171282887,4.44089209850063e-16,0,1,0,1,3,3
119,766,0,1,0,0,5.58283879136935e-15,-3.16115689231082,0,0,0,0,0,3
120,766,0,1,0,0,2.7421449198735e-18,3.41860033134856e-16,0,0,0,0,0,3
121,766,0,1,0,0,-9.04410261635162e-16,1.36744013253942e-15,1,0,1,0,1,3
122,766,0,1,0,0,-1.32566932697377e-16,1.32049525693763e-15,0,1,0,1,3,3
123,766,0,1,0,0,-1.05371896410361,-7.37603274872526,0,0,0,0,0,3
124,766,0,1,0,0,-3.16115689231083,0,0,0,0,0,0,3
125,766,0,1,0,0,-5.26859482051805,-2.10743792820722,0,0,0,0,0,3
126,766,0,1,0,0,-10.5371896410361,-2.10743792820722,1,0,1,0,1,3
127,766,-1,0,0,0,1.66201166435448e-16,-2.87816313542905e-15,0,0,0,0,0,5
128,766,0,1,0,0,-4.72667831346921e-17,5.98398908142085e-15,0,1,0,1,3,3
129,766,0,1,0,0,6.32231378462165,-10.5371896410361,0,0,0,0,0,3
130,766,0,1,0,0,1.05371896410361,-2.49670825937775e-15,0,0,0,0,0,3
131,766,0,1,0,0,-6.56357598226479e-16,2.3724402947964e-15,0,0,0,0,0,3
132,766,0,1,0,0,-1.89063514465912e-16,-1.60401394265315e-15,0,0,0,0,0,3
133,766,0,1,0,0,-6.92866536929918e-16,-1.05371896410361,1,0,1,0,1,3
134,766,0,1,0,0,1.05371896410361,-7.37603274872526,1,0,1,0,1,3
135,766,0,1,0,0,1.85944384525797e-16,4.736951571734e-15,0,0,0,0,0,3
140,766,0,1,0,0,4.44089209850063e-16,-8.42975171282888,0,0,0,0,0,3
85,767,0,1,-11.5,0,0,0,0,0,0,0,0,3
87,767,0,1,0,0,0,0,0,1,0,1,3,3
89,767,0,1,11.5,0,0,0,0,1,0,1,3,3
91,767,0,1,0,0,0,0,0,0,0,0,0,3
92,767,0,1,-23.5,0,3.86753727254077e-16,3.65503211912342e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
93,767,0,1,23,0,0,0,0,1,0,1,3,3
94,767,0,1,0,0,0,0,0,1,0,1,3,3
95,767,0,1,11.5,0,-7.71129406353319e-16,-1.05371896410361,0,1,0,1,3,3
96,767,0,1,0,0,1.91387940009017e-16,-6.31731591892544e-15,0,0,0,0,0,3
97,767,0,1,0,0,-1.38416380501474e-15,-1.21490192737076e-15,0,1,0,1,3,3
98,767,0,1,0,0,3.24832000189357e-18,1.7256847379986e-15,0,0,0,0,0,3
99,767,0,1,0,0,-3.33426013933767e-15,-4.09997483679984e-15,0,1,0,1,3,3
100,767,0,1,0,0,-5.60457467275781e-17,4.69872492723135e-17,0,0,0,0,0,3
101,767,0,1,0,0,-1.05371896410361,-1.05371896410361,0,0,0,0,0,3
102,767,0,1,0,0,9.59253160032632e-16,-5.46976053015769e-15,0,1,0,1,3,3
103,767,0,1,0,0,5.26859482051805,8.42975171282888,0,0,0,0,0,3
104,767,0,1,4,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
105,767,0,1,0,0,1.32371642214324e-15,3.07046589678817e-15,0,1,0,1,3,3
106,767,0,1,0,0,1.36744013253942e-15,-2.47424764821962e-15,0,1,0,1,3,3
107,767,0,1,0,0,-10.5371896410361,-1.77635683940025e-15,0,1,0,1,3,3
108,767,0,1,0,0,1.53406944132782e-17,-1.35624611014869e-16,0,0,0,0,0,3
109,767,0,1,0,-7.5,-7.37603274872526,-1.05371896410361,0,-1,0,-1,7,3
110,767,0,1,0,0,-3.16115689231083,-5.89284797956818e-15,0,1,0,1,3,3
111,767,0,1,0,0,-7.84007638782587e-16,8.12587983481848e-16,0,1,0,1,3,3
112,767,0,1,0,0,-3.15796771448933e-15,2.94642398978409e-15,0,0,0,0,0,3
113,767,0,1,0,0,1.05371896410361,-9.48347067693248,0,0,0,0,0,3
114,767,0,1,0,0,2.29498529634208e-17,-3.16115689231083,-1,0,-1,0,5,3
115,767,0,1,0,0,2.10743792820722,-5.26859482051804,0,0,0,0,0,3
116,767,0,1,0,0,-5.77948203917089e-16,-8.42377859798645e-16,-1,0,-1,0,5,3
117,767,0,1,0,0,-1.55704669788568e-15,-4.43661230599452e-15,0,0,0,0,0,3
118,767,0,1,0,0,-6.32231378462165,8.88178419700125e-16,0,0,0,0,0,3
119,767,0,1,0,0,-7.33096637609319e-16,-3.16115689231082,0,0,0,0,0,3
120,767,0,1,0,0,2.7421449198735e-18,3.41860033134856e-16,0,0,0,0,0,3
121,767,0,1,0,0,6.69882473972644e-16,-8.62772824464703e-15,0,0,0,0,0,3
122,767,0,1,0,0,4.73084744467212e-17,-1.3084335841465e-15,0,0,0,0,0,3
123,767,0,1,0,0,-1.05371896410361,-7.37603274872526,0,0,0,0,0,3
124,767,0,1,0,0,-3.16115689231083,3.31831275883568e-15,0,0,0,0,0,3
125,767,0,1,0,0,-5.26859482051805,-2.10743792820722,0,0,0,0,0,3
126,767,0,1,0,0,-8.42975171282887,-3.16115689231083,0,0,0,0,0,3
127,767,-1,0,0,0,-1.06941905386527e-16,1.52588858233954e-16,0,0,0,0,0,5
128,767,0,1,0,0,1.13078261211657e-16,3.31831275883568e-15,0,0,0,0,0,3
129,767,0,1,0,0,6.32231378462166,-10.5371896410361,0,0,0,0,0,3
130,767,0,1,0,0,1.05371896410361,-2.49670825937775e-15,0,0,0,0,0,3
131,767,0,1,0,0,-6.56357598226479e-16,2.3724402947964e-15,0,0,0,0,0,3
132,767,0,1,0,0,-1.42679102593509e-15,-6.26857852222755e-15,0,1,0,1,3,3
133,767,0,1,0,0,6.69882473972644e-16,-1.0537189641036,0,0,0,0,0,3
134,767,0,1,0,0,2.10743792820722,-5.26859482051805,0,0,0,0,0,3
135,767,0,1,0,0,2.94642398978409e-15,5.31489977565109e-15,1,1,0.707106781186547,0.707106781186547,2,3
140,767,0,1,0,0,-8.88178419700125e-16,-8.42975171282888,0,1,0,1,3,3
85,768,0,1,-11.5,0,0,0,0,1,0,1,3,3
87,768,0,1,0,0,0,0,0,1,0,1,3,3
91,768,0,1,0,0,0,0,0,1,0,1,3,3
92,768,0,1,-23,0,9.72219806813079e-16,3.77199900864315e-15,0,0,0,0,0,3
93,768,0,1,23,0,0,0,0,1,0,1,3,3
94,768,0,1,0,0,0,0,0,1,0,1,3,3
95,768,0,1,11.5,0,-7.71129406353319e-16,-1.05371896410361,0,1,0,1,3,3
96,768,0,1,0,0,1.91387940009017e-16,-6.31731591892544e-15,0,1,0,1,3,3
97,768,0,1,0,0,-1.38416380501474e-15,-1.21490192737076e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
98,768,0,1,0,0,-3.73033635030824e-16,4.83858180552826e-16,0,1,0,1,3,3
99,768,0,1,0,0,2.0396681673305e-15,1.35647155285993e-15,-1,0,-1,0,5,3
100,768,0,1,0,0,-2.23718115422973e-16,-4.05330683197452e-16,0,1,0,1,3,3
101,768,0,1,0,0,-4.63464360537013e-16,-2.46478343029561e-15,0,1,0,1,3,3
102,768,0,1,0,0,1.13078261211657e-16,-8.20464079523654e-15,1,0,1,0,1,3
103,768,0,1,0,0,7.37603274872526,7.37603274872526,0,1,0,1,3,3
104,768,0,1,0,0,0,0,0,0,0,0,0,3
105,768,0,1,0,0,1.32371642214324e-15,3.07046589678817e-15,0,0,0,0,0,3
106,768,0,1,0,0,5.89284797956818e-15,0,0,0,0,0,0,3
107,768,0,1,0,0,-10.5371896410361,-1.77635683940025e-15,0,0,0,0,0,3
108,768,0,1,0,0,0,0,0,0,0,0,0,3
