key,id_now,ff_x,ff_y,fw_x,fw_y,fa_x,fa_y,t_x,t_y,t_xn,t_yn,t_dir,ff_dir
19,107,0,1,0,0,-8.42975171282887,-7.105427357601e-15,0,1,0,1,3,3
23,107,0,1,0,0,2.74214491987351e-18,-3.41860033134856e-16,0,1,0,1,3,3
175,107,0,1,0,0,-6.98350826769665e-16,2.56813089499216e-15,0,1,0,1,3,3
176,107,0,1,0,0,1.31315141197875e-16,8.85216178320654e-16,0,1,0,1,3,3
177,107,0,1,0,0,-2.10470443998646e-15,-1.83178662344571e-15,0,1,0,1,3,3
178,107,0,1,0,0,-4.21487585641443,4.21487585641443,0,1,0,1,3,3
179,107,0,1,0,0,2.43012571823369e-16,3.44449061620195e-15,0,2,0,1,3,3
1,108,0,1,0,0,0,0,0,1,0,1,3,3
3,108,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
4,108,0,1,0,0,2.73488026507885e-15,-1.36744013253942e-15,0,1,0,1,3,3
5,108,0,1,0,0,0,0,0,1,0,1,3,3
6,108,0,1,0,0,0,0,0,1,0,1,3,3
7,108,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
8,108,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
11,108,0,1,0,0,-4.21487585641444,-6.32231378462166,0,1,0,1,3,3
12,108,0,1,0,0,-4.1985545632458e-16,-3.18721377787822e-15,0,1,0,1,3,3
13,108,0,1,0,0,-3.16115689231083,-2.10743792820722,0,1,0,1,3,3
14,108,0,1,0,0,2.65857571291768e-16,6.55871696200673e-17,-1,1,-0.707106781186547,0.707106781186547,4,3
19,108,0,1,0,0,-8.42975171282887,-7.105427357601e-15,0,1,0,1,3,3
23,108,0,1,0,0,2.74214491987351e-18,-3.41860033134856e-16,0,1,0,1,3,3
175,108,0,1,0,0,-6.98350826769665e-16,2.56813089499216e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
176,108,0,1,0,0,1.31315141197875e-16,8.85216178320654e-16,0,2,0,1,3,3
177,108,0,1,0,0,-4.1558646387956e-15,3.48311315220538e-15,0,1,0,1,3,3
178,108,0,1,0,0,-4.21487585641443,4.21487585641443,0,2,0,1,3,3
179,108,0,1,0,0,5.15734996639934e-16,3.41964232687465e-15,0,1,0,1,3,3
1,109,0,1,0,0,0,0,0,1,0,1,3,3
3,109,0,1,0,0,0,0,0,2,0,1,3,3
4,109,0,1,0,0,-1.79052758194991e-15,-1.36744013253942e-15,0,1,0,1,3,3
5,109,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
6,109,0,1,0,0,0,0,0,1,0,1,3,3
7,109,0,1,0,0,-7.29367327987316e-17,-3.921757175792e-16,0,1,0,1,3,3
8,109,0,1,0,0,0,0,0,1,0,1,3,3
11,109,0,1,0,0,-4.21487585641444,-6.32231378462166,0,1,0,1,3,3
12,109,0,1,0,0,-5.74436964192738e-16,1.22590289002905e-15,0,1,0,1,3,3
13,109,0,1,0,0,-3.16115689231083,-2.10743792820722,0,1,0,1,3,3
14,109,0,1,0,0,2.65857571291768e-16,6.55871696200673e-17,0,1,0,1,3,3
19,109,0,1,0,0,-3.16115689231083,9.05081569405751e-15,1,1,0.707106781186547,0.707106781186547,2,3
175,109,0,1,0,0,-3.55435899532351e-16,-1.99619043271396e-15,0,1,0,1,3,3
176,109,0,1,0,0,1.62652010902458e-16,1.29783229568532e-15,0,1,0,1,3,3
177,109,0,1,0,0,-6.39322295752593e-16,-6.4480658559234e-16,0,2,0,1,3,3
178,109,0,1,0,0,-4.21487585641444,4.21487585641443,0,1,0,1,3,3
179,109,0,1,1,0,2.43012571823369e-16,3.44449061620195e-15,1,1,0.707106781186547,0.707106781186547,2,3
1,110,0,1,0,0,0,0,1,0,1,0,1,3
3,110,0,1,0,0,0,0,0,1,0,1,3,3
4,110,0,1,0,0,1.36744013253942e-15,-6.10439170427342e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
6,110,0,1,0,0,0,0,0,1,0,1,3,3
7,110,0,1,0,0,-7.29367327987316e-17,-3.921757175792e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
8,110,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
10,110,0,1,0,0,-3.94745964311167e-16,-6.8025355229467e-16,0,1,0,1,3,3
11,110,0,1,0,0,-4.21487585641444,-4.21487585641444,0,1,0,1,3,3
12,110,0,1,0,0,-5.74436964192738e-16,1.22590289002905e-15,0,1,0,1,3,3
13,110,0,1,0,0,-3.16115689231083,-2.10743792820722,0,1,0,1,3,3
14,110,0,1,0,0,-2.0979100184662e-15,3.08806326149661e-16,0,1,0,1,3,3
19,110,0,1,0,0,-8.42975171282887,3.99680288865056e-15,0,1,0,1,3,3
23,110,0,1,0,0,2.7421449198735e-18,5.39233015290439e-16,1,1,0.707106781186547,0.707106781186547,2,3
175,110,0,1,0,0,1.0968579679494e-17,-3.86414839191718e-15,0,1,0,1,3,3
176,110,0,1,0,0,1.62652010902458e-16,1.29783229568532e-15,0,1,0,1,3,3
177,110,0,1,0,0,-2.47110891919831e-15,-2.04333034815096e-15,0,1,0,1,3,3
178,110,0,1,0,0,-4.21487585641443,4.21487585641443,0,1,0,1,3,3
179,110,0,1,0,0,-1.61621448852449e-16,1.05371896410361,0,2,0,1,3,3
1,111,0,1,0,0,0,0,0,1,0,1,3,3
3,111,0,1,0,0,0,0,0,1,0,1,3,3
4,111,0,1,0,0,-1.36744013253942e-15,1.57898385724467e-15,0,1,0,1,3,3
5,111,0,1,0,0,0,0,0,1,0,1,3,3
6,111,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
7,111,0,1,0,0,-2.81765085356882e-17,-1.04782208459732e-16,0,1,0,1,3,3
8,111,0,1,0,0,0,0,0,2,0,1,3,3
10,111,0,1,0,0,-3.94745964311167e-16,-6.8025355229467e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
11,111,0,1,0,0,-6.32231378462166,-4.21487585641444,0,1,0,1,3,3
12,111,0,1,0,0,-1.50910184506762e-15,6.91972515102424e-16,0,2,0,1,3,3
13,111,0,1,0,0,-3.16115689231083,-2.10743792820722,0,1,0,1,3,3
14,111,0,1,0,0,-6.84669326025294e-16,-7.15129607128656e-16,-1,1,-0.707106781186547,0.707106781186547,4,3
19,111,0,1,0,0,-8.42975171282887,-3.99680288865056e-15,0,1,0,1,3,3
23,111,0,1,0,0,-1.2094406490115e-15,0,0,1,0,1,3,3
175,111,0,1,0,0,1.22354795771232e-15,-3.52228835878232e-15,0,1,0,1,3,3
176,111,0,1,0,0,1.62652010902458e-16,1.29783229568532e-15,0,1,0,1,3,3
177,111,0,1,0,0,-1.78738885292859e-15,2.19373575363421e-16,0,1,0,1,3,3
178,111,0,1,0,0,-4.21487585641443,4.21487585641443,0,1,0,1,3,3
179,111,0,1,0,0,-1.0490090986893e-15,1.19455371219391e-15,0,1,0,1,3,3
1,112,0,1,0,0,0,0,0,1,0,1,3,3
3,112,0,1,0,0,0,0,0,1,0,1,3,3
